report_month,plant_name,item_name,month_actual
2025-04,BSP,Oven Pushing(nos/d),709.0
2025-05,BSP,Oven Pushing(nos/d),747.0
2025-06,BSP,Oven Pushing(nos/d),763.0
2025-07,BSP,Oven Pushing(nos/d),702.0
2025-08,BSP,Oven Pushing(nos/d),731.0
2025-09,BSP,Oven Pushing(nos/d),742.0
2025-10,BSP,Oven Pushing(nos/d),753.0
2025-11,BSP,Oven Pushing(nos/d),762.0
2025-12,BSP,Oven Pushing(nos/d),773.0
2026-01,BSP,Oven Pushing(nos/d),775.0
2026-02,BSP,Oven Pushing(nos/d),798.0
2026-03,BSP,Oven Pushing(nos/d),804.0
2024-04,BSP,Oven Pushing(nos/d),829.0
2024-05,BSP,Oven Pushing(nos/d),812.0
2024-06,BSP,Oven Pushing(nos/d),723.0
2024-07,BSP,Oven Pushing(nos/d),705.0
2024-08,BSP,Oven Pushing(nos/d),748.0
2024-09,BSP,Oven Pushing(nos/d),715.0
2024-10,BSP,Oven Pushing(nos/d),708.0
2024-11,BSP,Oven Pushing(nos/d),750.0
2024-12,BSP,Oven Pushing(nos/d),814.0
2025-01,BSP,Oven Pushing(nos/d),747.0
2025-02,BSP,Oven Pushing(nos/d),718.0
2025-03,BSP,Oven Pushing(nos/d),752.0
2023-04,BSP,Oven Pushing(nos/d),801.0
2023-05,BSP,Oven Pushing(nos/d),806.0
2023-06,BSP,Oven Pushing(nos/d),794.0
2023-07,BSP,Oven Pushing(nos/d),793.0
2023-08,BSP,Oven Pushing(nos/d),813.0
2023-09,BSP,Oven Pushing(nos/d),803.0
2023-10,BSP,Oven Pushing(nos/d),807.0
2023-11,BSP,Oven Pushing(nos/d),632.0
2023-12,BSP,Oven Pushing(nos/d),717.0
2024-01,BSP,Oven Pushing(nos/d),810.0
2024-02,BSP,Oven Pushing(nos/d),813.0
2024-03,BSP,Oven Pushing(nos/d),816.0
2022-04,BSP,Oven Pushing(nos/d),737.0
2022-05,BSP,Oven Pushing(nos/d),682.0
2022-06,BSP,Oven Pushing(nos/d),645.0
2022-07,BSP,Oven Pushing(nos/d),614.0
2022-08,BSP,Oven Pushing(nos/d),619.0
2022-09,BSP,Oven Pushing(nos/d),630.0
2022-10,BSP,Oven Pushing(nos/d),690.0
2022-11,BSP,Oven Pushing(nos/d),776.0
2022-12,BSP,Oven Pushing(nos/d),700.0
2023-01,BSP,Oven Pushing(nos/d),806.0
2023-02,BSP,Oven Pushing(nos/d),814.0
2023-03,BSP,Oven Pushing(nos/d),806.0
2021-04,BSP,Oven Pushing(nos/d),708.0
2021-05,BSP,Oven Pushing(nos/d),654.0
2021-06,BSP,Oven Pushing(nos/d),722.0
2021-07,BSP,Oven Pushing(nos/d),713.0
2021-08,BSP,Oven Pushing(nos/d),749.0
2021-09,BSP,Oven Pushing(nos/d),705.0
2021-10,BSP,Oven Pushing(nos/d),702.0
2021-11,BSP,Oven Pushing(nos/d),694.0
2021-12,BSP,Oven Pushing(nos/d),706.0
2022-01,BSP,Oven Pushing(nos/d),713.0
2022-02,BSP,Oven Pushing(nos/d),741.0
2022-03,BSP,Oven Pushing(nos/d),750.0
2020-04,BSP,Oven Pushing(nos/d),448.0
2020-05,BSP,Oven Pushing(nos/d),448.0
2020-06,BSP,Oven Pushing(nos/d),448.0
2020-07,BSP,Oven Pushing(nos/d),513.0
2020-08,BSP,Oven Pushing(nos/d),568.0
2020-09,BSP,Oven Pushing(nos/d),628.0
2020-10,BSP,Oven Pushing(nos/d),686.0
2020-11,BSP,Oven Pushing(nos/d),713.0
2020-12,BSP,Oven Pushing(nos/d),740.0
2021-01,BSP,Oven Pushing(nos/d),772.0
2021-02,BSP,Oven Pushing(nos/d),779.0
2021-03,BSP,Oven Pushing(nos/d),785.0
2019-04,BSP,Oven Pushing(nos/d),702.0
2019-05,BSP,Oven Pushing(nos/d),681.0
2019-06,BSP,Oven Pushing(nos/d),653.0
2019-07,BSP,Oven Pushing(nos/d),658.0
2019-08,BSP,Oven Pushing(nos/d),655.0
2019-09,BSP,Oven Pushing(nos/d),626.0
2019-10,BSP,Oven Pushing(nos/d),613.0
2019-11,BSP,Oven Pushing(nos/d),609.0
2019-12,BSP,Oven Pushing(nos/d),606.0
2020-01,BSP,Oven Pushing(nos/d),612.0
2020-02,BSP,Oven Pushing(nos/d),652.0
2020-03,BSP,Oven Pushing(nos/d),655.0
2018-04,BSP,Oven Pushing(nos/d),672.0
2018-05,BSP,Oven Pushing(nos/d),659.0
2018-06,BSP,Oven Pushing(nos/d),656.0
2018-07,BSP,Oven Pushing(nos/d),517.0
2018-08,BSP,Oven Pushing(nos/d),647.0
2018-09,BSP,Oven Pushing(nos/d),662.0
2018-10,BSP,Oven Pushing(nos/d),716.0
2018-11,BSP,Oven Pushing(nos/d),721.0
2018-12,BSP,Oven Pushing(nos/d),720.0
2019-01,BSP,Oven Pushing(nos/d),698.0
2019-02,BSP,Oven Pushing(nos/d),695.0
2019-03,BSP,Oven Pushing(nos/d),705.0
2017-04,BSP,Oven Pushing(nos/d),663.0
2017-05,BSP,Oven Pushing(nos/d),537.0
2017-06,BSP,Oven Pushing(nos/d),525.0
2017-07,BSP,Oven Pushing(nos/d),593.0
2017-08,BSP,Oven Pushing(nos/d),620.0
2017-09,BSP,Oven Pushing(nos/d),616.0
2017-10,BSP,Oven Pushing(nos/d),607.0
2017-11,BSP,Oven Pushing(nos/d),602.0
2017-12,BSP,Oven Pushing(nos/d),605.0
2018-01,BSP,Oven Pushing(nos/d),622.0
2018-02,BSP,Oven Pushing(nos/d),698.0
2018-03,BSP,Oven Pushing(nos/d),677.0
2016-04,BSP,Oven Pushing(nos/d),766.0
2016-05,BSP,Oven Pushing(nos/d),680.0
2016-06,BSP,Oven Pushing(nos/d),721.0
2016-07,BSP,Oven Pushing(nos/d),715.0
2016-08,BSP,Oven Pushing(nos/d),713.0
2016-09,BSP,Oven Pushing(nos/d),714.0
2016-10,BSP,Oven Pushing(nos/d),708.0
2016-11,BSP,Oven Pushing(nos/d),709.0
2016-12,BSP,Oven Pushing(nos/d),665.0
2017-01,BSP,Oven Pushing(nos/d),680.0
2017-02,BSP,Oven Pushing(nos/d),702.0
2017-03,BSP,Oven Pushing(nos/d),701.0
2015-04,BSP,Oven Pushing(nos/d),717.0
2015-05,BSP,Oven Pushing(nos/d),716.0
2015-06,BSP,Oven Pushing(nos/d),713.0
2015-07,BSP,Oven Pushing(nos/d),716.0
2015-08,BSP,Oven Pushing(nos/d),745.0
2015-09,BSP,Oven Pushing(nos/d),711.0
2015-10,BSP,Oven Pushing(nos/d),735.0
2015-11,BSP,Oven Pushing(nos/d),758.0
2015-12,BSP,Oven Pushing(nos/d),732.0
2016-01,BSP,Oven Pushing(nos/d),708.0
2016-02,BSP,Oven Pushing(nos/d),741.0
2016-03,BSP,Oven Pushing(nos/d),759.0
2014-04,BSP,Oven Pushing(nos/d),675.0
2014-05,BSP,Oven Pushing(nos/d),715.0
2014-06,BSP,Oven Pushing(nos/d),553.0
2014-07,BSP,Oven Pushing(nos/d),679.0
2014-08,BSP,Oven Pushing(nos/d),695.0
2014-09,BSP,Oven Pushing(nos/d),702.0
2014-10,BSP,Oven Pushing(nos/d),735.0
2014-11,BSP,Oven Pushing(nos/d),685.0
2014-12,BSP,Oven Pushing(nos/d),770.0
2015-01,BSP,Oven Pushing(nos/d),770.0
2015-02,BSP,Oven Pushing(nos/d),758.0
2015-03,BSP,Oven Pushing(nos/d),714.0
2013-04,BSP,Oven Pushing(nos/d),633.0
2013-05,BSP,Oven Pushing(nos/d),696.935
2013-06,BSP,Oven Pushing(nos/d),723.0
2013-07,BSP,Oven Pushing(nos/d),728.0
2013-08,BSP,Oven Pushing(nos/d),736.0
2013-09,BSP,Oven Pushing(nos/d),742.0
2013-10,BSP,Oven Pushing(nos/d),743.0
2013-11,BSP,Oven Pushing(nos/d),749.0
2013-12,BSP,Oven Pushing(nos/d),750.0
2014-01,BSP,Oven Pushing(nos/d),727.0
2014-02,BSP,Oven Pushing(nos/d),690.0
2014-03,BSP,Oven Pushing(nos/d),749.0
2012-04,BSP,Oven Pushing(nos/d),570.0
2012-05,BSP,Oven Pushing(nos/d),554.0
2012-06,BSP,Oven Pushing(nos/d),554.0
2012-07,BSP,Oven Pushing(nos/d),567.0
2012-08,BSP,Oven Pushing(nos/d),564.0
2012-09,BSP,Oven Pushing(nos/d),560.0
2012-10,BSP,Oven Pushing(nos/d),558.0
2012-11,BSP,Oven Pushing(nos/d),590.0
2012-12,BSP,Oven Pushing(nos/d),582.0
2013-01,BSP,Oven Pushing(nos/d),586.0
2013-02,BSP,Oven Pushing(nos/d),591.0
2013-03,BSP,Oven Pushing(nos/d),636.0
2011-04,BSP,Oven Pushing(nos/d),726.0
2011-05,BSP,Oven Pushing(nos/d),656.0
2011-06,BSP,Oven Pushing(nos/d),646.0
2011-07,BSP,Oven Pushing(nos/d),670.0
2011-08,BSP,Oven Pushing(nos/d),651.0
2011-09,BSP,Oven Pushing(nos/d),652.0
2011-10,BSP,Oven Pushing(nos/d),651.0
2011-11,BSP,Oven Pushing(nos/d),637.0
2011-12,BSP,Oven Pushing(nos/d),628.0
2012-01,BSP,Oven Pushing(nos/d),585.0
2012-02,BSP,Oven Pushing(nos/d),551.0
2012-03,BSP,Oven Pushing(nos/d),551.0
2010-04,BSP,Oven Pushing(nos/d),779.0
2010-05,BSP,Oven Pushing(nos/d),773.0
2010-06,BSP,Oven Pushing(nos/d),762.0
2010-07,BSP,Oven Pushing(nos/d),744.0
2010-08,BSP,Oven Pushing(nos/d),771.0
2010-09,BSP,Oven Pushing(nos/d),766.0
2010-10,BSP,Oven Pushing(nos/d),766.0
2010-11,BSP,Oven Pushing(nos/d),779.0
2010-12,BSP,Oven Pushing(nos/d),776.0
2011-01,BSP,Oven Pushing(nos/d),768.0
2011-02,BSP,Oven Pushing(nos/d),764.0
2011-03,BSP,Oven Pushing(nos/d),778.0
2009-04,BSP,Oven Pushing(nos/d),709.0
2009-05,BSP,Oven Pushing(nos/d),699.0
2009-06,BSP,Oven Pushing(nos/d),695.0
2009-07,BSP,Oven Pushing(nos/d),691.0
2009-08,BSP,Oven Pushing(nos/d),760.0
2009-09,BSP,Oven Pushing(nos/d),781.0
2009-10,BSP,Oven Pushing(nos/d),783.0
2009-11,BSP,Oven Pushing(nos/d),791.0
2009-12,BSP,Oven Pushing(nos/d),792.0
2010-01,BSP,Oven Pushing(nos/d),785.0
2010-02,BSP,Oven Pushing(nos/d),674.0
2010-03,BSP,Oven Pushing(nos/d),784.0
2008-04,BSP,Oven Pushing(nos/d),700.0
2008-05,BSP,Oven Pushing(nos/d),696.0
2008-06,BSP,Oven Pushing(nos/d),692.0
2008-07,BSP,Oven Pushing(nos/d),720.0
2008-08,BSP,Oven Pushing(nos/d),765.0
2008-09,BSP,Oven Pushing(nos/d),759.0
2008-10,BSP,Oven Pushing(nos/d),777.0
2008-11,BSP,Oven Pushing(nos/d),768.0
2008-12,BSP,Oven Pushing(nos/d),713.0
2009-01,BSP,Oven Pushing(nos/d),709.0
2009-02,BSP,Oven Pushing(nos/d),709.0
2009-03,BSP,Oven Pushing(nos/d),710.0
2007-04,BSP,Oven Pushing(nos/d),723.0
2007-05,BSP,Oven Pushing(nos/d),719.0
2007-06,BSP,Oven Pushing(nos/d),698.0
2007-07,BSP,Oven Pushing(nos/d),669.0
2007-08,BSP,Oven Pushing(nos/d),650.0
2007-09,BSP,Oven Pushing(nos/d),707.0
2007-10,BSP,Oven Pushing(nos/d),745.0
2007-11,BSP,Oven Pushing(nos/d),769.0
2007-12,BSP,Oven Pushing(nos/d),769.0
2008-01,BSP,Oven Pushing(nos/d),750.0
2008-02,BSP,Oven Pushing(nos/d),742.0
2008-03,BSP,Oven Pushing(nos/d),680.0
2006-04,BSP,Oven Pushing(nos/d),705.0
2006-05,BSP,Oven Pushing(nos/d),690.0
2006-06,BSP,Oven Pushing(nos/d),710.0
2006-07,BSP,Oven Pushing(nos/d),719.0
2006-08,BSP,Oven Pushing(nos/d),697.0
2006-09,BSP,Oven Pushing(nos/d),716.0
2006-10,BSP,Oven Pushing(nos/d),719.0
2006-11,BSP,Oven Pushing(nos/d),694.0
2006-12,BSP,Oven Pushing(nos/d),698.0
2007-01,BSP,Oven Pushing(nos/d),700.0
2007-02,BSP,Oven Pushing(nos/d),701.0
2007-03,BSP,Oven Pushing(nos/d),719.0
2005-04,BSP,Oven Pushing(nos/d),672.0
2005-05,BSP,Oven Pushing(nos/d),699.0
2005-06,BSP,Oven Pushing(nos/d),733.0
2005-07,BSP,Oven Pushing(nos/d),757.0
2005-08,BSP,Oven Pushing(nos/d),756.0
2005-09,BSP,Oven Pushing(nos/d),745.0
2005-10,BSP,Oven Pushing(nos/d),754.0
2005-11,BSP,Oven Pushing(nos/d),759.0
2005-12,BSP,Oven Pushing(nos/d),765.0
2006-01,BSP,Oven Pushing(nos/d),749.0
2006-02,BSP,Oven Pushing(nos/d),745.0
2006-03,BSP,Oven Pushing(nos/d),730.0
2004-04,BSP,Oven Pushing(nos/d),549.0
2004-05,BSP,Oven Pushing(nos/d),524.0
2004-06,BSP,Oven Pushing(nos/d),518.0
2004-07,BSP,Oven Pushing(nos/d),543.0
2004-08,BSP,Oven Pushing(nos/d),562.0
2004-09,BSP,Oven Pushing(nos/d),673.0
2004-10,BSP,Oven Pushing(nos/d),688.0
2004-11,BSP,Oven Pushing(nos/d),688.0
2004-12,BSP,Oven Pushing(nos/d),692.0
2005-01,BSP,Oven Pushing(nos/d),698.0
2005-02,BSP,Oven Pushing(nos/d),700.0
2005-03,BSP,Oven Pushing(nos/d),698.0
2003-04,BSP,Oven Pushing(nos/d),680.0
2003-05,BSP,Oven Pushing(nos/d),677.0
2003-06,BSP,Oven Pushing(nos/d),680.0
2003-07,BSP,Oven Pushing(nos/d),685.0
2003-08,BSP,Oven Pushing(nos/d),687.0
2003-09,BSP,Oven Pushing(nos/d),696.0
2003-10,BSP,Oven Pushing(nos/d),691.0
2003-11,BSP,Oven Pushing(nos/d),685.0
2003-12,BSP,Oven Pushing(nos/d),682.0
2004-01,BSP,Oven Pushing(nos/d),697.0
2004-02,BSP,Oven Pushing(nos/d),685.0
2004-03,BSP,Oven Pushing(nos/d),540.0
2002-04,BSP,Oven Pushing(nos/d),572.0
2002-05,BSP,Oven Pushing(nos/d),504.0
2002-06,BSP,Oven Pushing(nos/d),550.0
2002-07,BSP,Oven Pushing(nos/d),600.0
2002-08,BSP,Oven Pushing(nos/d),601.0
2002-09,BSP,Oven Pushing(nos/d),612.0
2002-10,BSP,Oven Pushing(nos/d),618.0
2002-11,BSP,Oven Pushing(nos/d),615.0
2002-12,BSP,Oven Pushing(nos/d),623.0
2003-01,BSP,Oven Pushing(nos/d),653.0
2003-02,BSP,Oven Pushing(nos/d),673.0
2003-03,BSP,Oven Pushing(nos/d),681.0
2001-04,BSP,Oven Pushing(nos/d),573.2
2001-05,BSP,Oven Pushing(nos/d),512.648548387097
2001-06,BSP,Oven Pushing(nos/d),544.4
2001-07,BSP,Oven Pushing(nos/d),574.5
2001-08,BSP,Oven Pushing(nos/d),580.0
2001-09,BSP,Oven Pushing(nos/d),589.0
2001-10,BSP,Oven Pushing(nos/d),593.0
2001-11,BSP,Oven Pushing(nos/d),594.36
2001-12,BSP,Oven Pushing(nos/d),599.0
2002-01,BSP,Oven Pushing(nos/d),604.0
2002-02,BSP,Oven Pushing(nos/d),583.0
2002-03,BSP,Oven Pushing(nos/d),581.0
2000-04,BSP,Oven Pushing(nos/d),600.348166666667
2000-05,BSP,Oven Pushing(nos/d),605.941612903226
2000-06,BSP,Oven Pushing(nos/d),611.9455
2000-07,BSP,Oven Pushing(nos/d),611.593548387097
2000-08,BSP,Oven Pushing(nos/d),626.659838709678
2000-09,BSP,Oven Pushing(nos/d),633.283833333333
2000-10,BSP,Oven Pushing(nos/d),613.943548387097
2000-11,BSP,Oven Pushing(nos/d),571.06
2000-12,BSP,Oven Pushing(nos/d),523.639516129032
2001-01,BSP,Oven Pushing(nos/d),548.525161290323
2001-02,BSP,Oven Pushing(nos/d),554.942857142857
2001-03,BSP,Oven Pushing(nos/d),559.850483870968
2025-04,DSP,Oven Pushing(nos/d),320.43333333333334
2025-05,DSP,Oven Pushing(nos/d),314.5483870967742
2025-06,DSP,Oven Pushing(nos/d),306.56666666666666
2025-07,DSP,Oven Pushing(nos/d),322.0
2025-08,DSP,Oven Pushing(nos/d),322.51612903225805
2025-09,DSP,Oven Pushing(nos/d),304.3333333333333
2025-10,DSP,Oven Pushing(nos/d),313.8709677419355
2025-11,DSP,Oven Pushing(nos/d),327.3666666666667
2025-12,DSP,Oven Pushing(nos/d),335.2258064516129
2026-01,DSP,Oven Pushing(nos/d),339.0
2026-02,DSP,Oven Pushing(nos/d),335.0
2026-03,DSP,Oven Pushing(nos/d),327.0
2024-04,DSP,Oven Pushing(nos/d),326.1666666666667
2024-05,DSP,Oven Pushing(nos/d),341.741935483871
2024-06,DSP,Oven Pushing(nos/d),338.6666666666667
2024-07,DSP,Oven Pushing(nos/d),330.0
2024-08,DSP,Oven Pushing(nos/d),329.61290322580646
2024-09,DSP,Oven Pushing(nos/d),333.8666666666667
2024-10,DSP,Oven Pushing(nos/d),334.48387096774195
2024-11,DSP,Oven Pushing(nos/d),336.1666666666667
2024-12,DSP,Oven Pushing(nos/d),296.06451612903226
2025-01,DSP,Oven Pushing(nos/d),294.0967741935484
2025-02,DSP,Oven Pushing(nos/d),302.7857142857143
2025-03,DSP,Oven Pushing(nos/d),312.741
2023-04,DSP,Oven Pushing(nos/d),344.06666666666666
2023-05,DSP,Oven Pushing(nos/d),347.48387096774195
2023-06,DSP,Oven Pushing(nos/d),349.5
2023-07,DSP,Oven Pushing(nos/d),333.0
2023-08,DSP,Oven Pushing(nos/d),335.48387096774195
2023-09,DSP,Oven Pushing(nos/d),345.0
2023-10,DSP,Oven Pushing(nos/d),342.64516129032256
2023-11,DSP,Oven Pushing(nos/d),348.3
2023-12,DSP,Oven Pushing(nos/d),349.8709677419355
2024-01,DSP,Oven Pushing(nos/d),349.83870967741933
2024-02,DSP,Oven Pushing(nos/d),349.8965517241379
2024-03,DSP,Oven Pushing(nos/d),349.83870967741933
2022-04,DSP,Oven Pushing(nos/d),346.1
2022-05,DSP,Oven Pushing(nos/d),334.61290322580646
2022-06,DSP,Oven Pushing(nos/d),317.53333333333336
2022-07,DSP,Oven Pushing(nos/d),316.9032258064516
2022-08,DSP,Oven Pushing(nos/d),334.258064516129
2022-09,DSP,Oven Pushing(nos/d),339.1333333333333
2022-10,DSP,Oven Pushing(nos/d),348.0967741935484
2022-11,DSP,Oven Pushing(nos/d),349.6666666666667
2022-12,DSP,Oven Pushing(nos/d),323.5483870967742
2023-01,DSP,Oven Pushing(nos/d),333.35483870967744
2023-02,DSP,Oven Pushing(nos/d),336.14285714285717
2023-03,DSP,Oven Pushing(nos/d),344.80645161290323
2021-04,DSP,Oven Pushing(nos/d),348.76666666666665
2021-05,DSP,Oven Pushing(nos/d),337.2903225806452
2021-06,DSP,Oven Pushing(nos/d),315.56666666666666
2021-07,DSP,Oven Pushing(nos/d),325.51612903225805
2021-08,DSP,Oven Pushing(nos/d),338.1290322580645
2021-09,DSP,Oven Pushing(nos/d),334.43333333333334
2021-10,DSP,Oven Pushing(nos/d),330.2258064516129
2021-11,DSP,Oven Pushing(nos/d),341.1333333333333
2021-12,DSP,Oven Pushing(nos/d),341.4193548387097
2022-01,DSP,Oven Pushing(nos/d),338.70968
2022-02,DSP,Oven Pushing(nos/d),338.14285714285717
2022-03,DSP,Oven Pushing(nos/d),347.5806451612903
2020-04,DSP,Oven Pushing(nos/d),230.93333333333334
2020-05,DSP,Oven Pushing(nos/d),218.19354838709677
2020-06,DSP,Oven Pushing(nos/d),238.3
2020-07,DSP,Oven Pushing(nos/d),279.51612903225805
2020-08,DSP,Oven Pushing(nos/d),327.9032258064516
2020-09,DSP,Oven Pushing(nos/d),332.1666666666667
2020-10,DSP,Oven Pushing(nos/d),341.0
2020-11,DSP,Oven Pushing(nos/d),343.0
2020-12,DSP,Oven Pushing(nos/d),341.96774193548384
2021-01,DSP,Oven Pushing(nos/d),346.0
2021-02,DSP,Oven Pushing(nos/d),347.7857142857143
2021-03,DSP,Oven Pushing(nos/d),346.96774193548384
2019-04,DSP,Oven Pushing(nos/d),316.0
2019-05,DSP,Oven Pushing(nos/d),309.967741935484
2019-06,DSP,Oven Pushing(nos/d),312.0
2019-07,DSP,Oven Pushing(nos/d),330.548387096774
2019-08,DSP,Oven Pushing(nos/d),341.032258064516
2019-09,DSP,Oven Pushing(nos/d),311.1
2019-10,DSP,Oven Pushing(nos/d),308.935483870968
2019-11,DSP,Oven Pushing(nos/d),335.6
2019-12,DSP,Oven Pushing(nos/d),340.161290322581
2020-01,DSP,Oven Pushing(nos/d),335.806451612903
2020-02,DSP,Oven Pushing(nos/d),339.034482758621
2020-03,DSP,Oven Pushing(nos/d),320.58064516129
2018-04,DSP,Oven Pushing(nos/d),319.466666666667
2018-05,DSP,Oven Pushing(nos/d),339.161290322581
2018-06,DSP,Oven Pushing(nos/d),323.0
2018-07,DSP,Oven Pushing(nos/d),312.741935483871
2018-08,DSP,Oven Pushing(nos/d),327.41935483871
2018-09,DSP,Oven Pushing(nos/d),322.933333333333
2018-10,DSP,Oven Pushing(nos/d),332.774193548387
2018-11,DSP,Oven Pushing(nos/d),328.433333333333
2018-12,DSP,Oven Pushing(nos/d),326.709677419355
2019-01,DSP,Oven Pushing(nos/d),317.161290322581
2019-02,DSP,Oven Pushing(nos/d),314.785714285714
2019-03,DSP,Oven Pushing(nos/d),328.129032258065
2017-04,DSP,Oven Pushing(nos/d),256.566666666667
2017-05,DSP,Oven Pushing(nos/d),240.0
2017-06,DSP,Oven Pushing(nos/d),255.133333333333
2017-07,DSP,Oven Pushing(nos/d),292.193548387097
2017-08,DSP,Oven Pushing(nos/d),319.129032258065
2017-09,DSP,Oven Pushing(nos/d),339.833333333333
2017-10,DSP,Oven Pushing(nos/d),298.032258064516
2017-11,DSP,Oven Pushing(nos/d),274.266666666667
2017-12,DSP,Oven Pushing(nos/d),328.193548387097
2018-01,DSP,Oven Pushing(nos/d),316.677419354839
2018-02,DSP,Oven Pushing(nos/d),335.428571428571
2018-03,DSP,Oven Pushing(nos/d),343.096774193548
2016-04,DSP,Oven Pushing(nos/d),262.933333333333
2016-05,DSP,Oven Pushing(nos/d),262.129032258065
2016-06,DSP,Oven Pushing(nos/d),271.533333333333
2016-07,DSP,Oven Pushing(nos/d),312.193548387097
2016-08,DSP,Oven Pushing(nos/d),329.032258064516
2016-09,DSP,Oven Pushing(nos/d),339.666666666667
2016-10,DSP,Oven Pushing(nos/d),348.903225806452
2016-11,DSP,Oven Pushing(nos/d),334.6
2016-12,DSP,Oven Pushing(nos/d),308.58064516129
2017-01,DSP,Oven Pushing(nos/d),300.0
2017-02,DSP,Oven Pushing(nos/d),299.821428571429
2017-03,DSP,Oven Pushing(nos/d),285.354838709677
2015-04,DSP,Oven Pushing(nos/d),336.9
2015-05,DSP,Oven Pushing(nos/d),342.741935483871
2015-06,DSP,Oven Pushing(nos/d),336.1
2015-07,DSP,Oven Pushing(nos/d),334.41935483871
2015-08,DSP,Oven Pushing(nos/d),311.870967741935
2015-09,DSP,Oven Pushing(nos/d),324.833333333333
2015-10,DSP,Oven Pushing(nos/d),319.870967741935
2015-11,DSP,Oven Pushing(nos/d),315.266666666667
2015-12,DSP,Oven Pushing(nos/d),310.903225806452
2016-01,DSP,Oven Pushing(nos/d),293.096774193548
2016-02,DSP,Oven Pushing(nos/d),273.172413793103
2016-03,DSP,Oven Pushing(nos/d),266.483870967742
2014-04,DSP,Oven Pushing(nos/d),319.0
2014-05,DSP,Oven Pushing(nos/d),314.58064516129
2014-06,DSP,Oven Pushing(nos/d),306.166666666667
2014-07,DSP,Oven Pushing(nos/d),302.290322580645
2014-08,DSP,Oven Pushing(nos/d),295.193548387097
2014-09,DSP,Oven Pushing(nos/d),314.7
2014-10,DSP,Oven Pushing(nos/d),297.871
2014-11,DSP,Oven Pushing(nos/d),301.533333333333
2014-12,DSP,Oven Pushing(nos/d),301.129032258065
2015-01,DSP,Oven Pushing(nos/d),320.161290322581
2015-02,DSP,Oven Pushing(nos/d),335.178571428571
2015-03,DSP,Oven Pushing(nos/d),340.290322580645
2013-04,DSP,Oven Pushing(nos/d),301.633333333333
2013-05,DSP,Oven Pushing(nos/d),300.032258064516
2013-06,DSP,Oven Pushing(nos/d),296.3
2013-07,DSP,Oven Pushing(nos/d),299.0
2013-08,DSP,Oven Pushing(nos/d),291.58064516129
2013-09,DSP,Oven Pushing(nos/d),291.533
2013-10,DSP,Oven Pushing(nos/d),265.516
2013-11,DSP,Oven Pushing(nos/d),266.067
2013-12,DSP,Oven Pushing(nos/d),293.129
2014-01,DSP,Oven Pushing(nos/d),303.452
2014-02,DSP,Oven Pushing(nos/d),314.428571428571
2014-03,DSP,Oven Pushing(nos/d),316.935
2012-04,DSP,Oven Pushing(nos/d),290.466666666667
2012-05,DSP,Oven Pushing(nos/d),291.0
2012-06,DSP,Oven Pushing(nos/d),287.0
2012-07,DSP,Oven Pushing(nos/d),274.0
2012-08,DSP,Oven Pushing(nos/d),264.645
2012-09,DSP,Oven Pushing(nos/d),264.8
2012-10,DSP,Oven Pushing(nos/d),264.806
2012-11,DSP,Oven Pushing(nos/d),264.2
2012-12,DSP,Oven Pushing(nos/d),264.0
2013-01,DSP,Oven Pushing(nos/d),278.419
2013-02,DSP,Oven Pushing(nos/d),304.5
2013-03,DSP,Oven Pushing(nos/d),305.387
2011-04,DSP,Oven Pushing(nos/d),294.666666666667
2011-05,DSP,Oven Pushing(nos/d),282.032258064516
2011-06,DSP,Oven Pushing(nos/d),276.0
2011-07,DSP,Oven Pushing(nos/d),267.0
2011-08,DSP,Oven Pushing(nos/d),254.806
2011-09,DSP,Oven Pushing(nos/d),257.366666666667
2011-10,DSP,Oven Pushing(nos/d),268.129032258065
2011-11,DSP,Oven Pushing(nos/d),270.0
2011-12,DSP,Oven Pushing(nos/d),273.0
2012-01,DSP,Oven Pushing(nos/d),274.967741935484
2012-02,DSP,Oven Pushing(nos/d),268.724137931034
2012-03,DSP,Oven Pushing(nos/d),288.0
2010-04,DSP,Oven Pushing(nos/d),304.166666666667
2010-05,DSP,Oven Pushing(nos/d),304.903225806452
2010-06,DSP,Oven Pushing(nos/d),305.4
2010-07,DSP,Oven Pushing(nos/d),304.0
2010-08,DSP,Oven Pushing(nos/d),302.903225806452
2010-09,DSP,Oven Pushing(nos/d),307.166666666667
2010-10,DSP,Oven Pushing(nos/d),309.258064516129
2010-11,DSP,Oven Pushing(nos/d),309.833333333333
2010-12,DSP,Oven Pushing(nos/d),304.612903225806
2011-01,DSP,Oven Pushing(nos/d),302.032258064516
2011-02,DSP,Oven Pushing(nos/d),291.0
2011-03,DSP,Oven Pushing(nos/d),294.129032258065
2009-04,DSP,Oven Pushing(nos/d),298.6
2009-05,DSP,Oven Pushing(nos/d),298.612903225806
2009-06,DSP,Oven Pushing(nos/d),301.266666666667
2009-07,DSP,Oven Pushing(nos/d),302.806451612903
2009-08,DSP,Oven Pushing(nos/d),301.774193548387
2009-09,DSP,Oven Pushing(nos/d),299.6
2009-10,DSP,Oven Pushing(nos/d),296.032258064516
2009-11,DSP,Oven Pushing(nos/d),300.566666666667
2009-12,DSP,Oven Pushing(nos/d),309.838709677419
2010-01,DSP,Oven Pushing(nos/d),311.322580645161
2010-02,DSP,Oven Pushing(nos/d),312.25
2010-03,DSP,Oven Pushing(nos/d),308.741935483871
2008-04,DSP,Oven Pushing(nos/d),290.033333333333
